disaron_nom,nom_fichier,success,url_fichier
Chd2211,cd2022-11_DonnéesTeruti_2018.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Chd2211/cd2022-11_Donn%C3%A9esTeruti_2018.xlsx
Chd2212,cd2022-12_teruti_2019.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Chd2212/cd2022-12_teruti_2019.pdf
Chd2212,cd2022-12_DonnéesTeruti_2019.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Chd2212/cd2022-12_Donn%C3%A9esTeruti_2019.xlsx
Chd2603,cd2026-3_PKLeg2022_OperationsFertilisation.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Chd2603/cd2026-3_PKLeg2022_OperationsFertilisation.xlsx
Dos2306,1PagesdeDossiers2023-6_CCAN-ChapitreI.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Dos2306/1PagesdeDossiers2023-6_CCAN-ChapitreI.pdf
GraFra2020Integral,Internet-Graph'Agri-Integral.zip,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2020Integral/Internet-Graph%27Agri-Integral.zip
GraFra2021Integral,GraFra2021_integral.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2021Integral/GraFra2021_integral.pdf
GraFra2021Integral,GraFra2021_FichierDonnéesAssociées.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2021Integral/GraFra2021_FichierDonn%C3%A9esAssoci%C3%A9es.xlsx
GraFra2022Integral,GraphAgri_2022_accessible.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2022Integral/GraphAgri_2022_accessible.pdf
GraFra2023Integral,GraphAgri_2023_Accessible-version-integrale.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2023Integral/GraphAgri_2023_Accessible-version-integrale.pdf
GraFra2024Integral,GraphAgri_2024_accessible.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2024Integral/GraphAgri_2024_accessible.pdf
GraFra2025Chap12.1,20251219_GraphAgri2025_map_wvh-EA.svg,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2025Chap12.1/20251219_GraphAgri2025_map_wvh-EA.svg
GraFra2025Chap13.1,GraphAgri2025_utilisation du territoire,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFra2025Chap13.1/GraphAgri2025_utilisation%20du%20territoire
GraFraIntegral,GraphAgri 2019_integral.zip,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/GraFraIntegral/GraphAgri%202019_integral.zip
Infographie-2026-1,Chiffres-cles_2025_SIA-2026.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2026-1/Chiffres-cles_2025_SIA-2026.pdf
Infographie-2026-1,Flyer-Agreste-SIA-2026-Format_A5.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2026-1/Flyer-Agreste-SIA-2026-Format_A5.pdf
MemSta2018-en,Handbook 2018v2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/MemSta2018-en/Handbook%202018v2.pdf
MemSta2020-en,Handbook2020V2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/MemSta2020-en/Handbook2020V2.pdf
Nes35A6,Nes35A6.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes35A6/Nes35A6.pdf
Nes42A1,nese171142A1.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes42A1/nese171142A1.pdf
Nes42A2,nese171142A2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes42A2/nese171142A2.pdf
Nes42A3,nese171142A3.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes42A3/nese171142A3.pdf
Nes42A4,nese171142A4.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes42A4/nese171142A4.pdf
Nes43A1,nese180343A1.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes43A1/nese180343A1.pdf
Nes43A2,nese180343A2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes43A2/nese180343A2.pdf
Nes43A3,nese180343A3.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes43A3/nese180343A3.pdf
Nes43A4,nese180343A4.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes43A4/nese180343A4.pdf
Nes44-A1,nese181244A1.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes44-A1/nese181244A1.pdf
Nes44A2,nese181244A2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes44A2/nese181244A2.pdf
Nes44A3,nese181244A3.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes44A3/nese181244A3.pdf
Nes44A4,nese181244A4.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes44A4/nese181244A4.pdf
Nes45-A2,nese190945A2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes45-A2/nese190945A2.pdf
Nes45A1,nese190945A1.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes45A1/nese190945A1.pdf
Nes45A3,nese190945A3.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes45A3/nese190945A3.pdf
Nes45A4,nese190945A4.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes45A4/nese190945A4.pdf
Nes48A1,NESE48 - La filiere laitiereV2.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes48A1/NESE48%20-%20La%20filiere%20laitiereV2.pdf
Nes48A2,NESE48 - Prospective du pastoralisme francais.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes48A2/NESE48%20-%20Prospective%20du%20pastoralisme%20francais.pdf
Nes48A3,NESE48 - Favoriser le déploiement de PSE en Agriculture.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes48A3/NESE48%20-%20Favoriser%20le%20d%C3%A9ploiement%20de%20PSE%20en%20Agriculture.pdf
Nes48A4,NESE48-Notes de lecture.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes48A4/NESE48-Notes%20de%20lecture.pdf
Nes49A1,NESE49_Article1_Laurent PIET et al.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes49A1/NESE49_Article1_Laurent%20PIET%20et%20al.pdf
Nes49A2,NESE49_Article2_Pascal GROUIEZ.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes49A2/NESE49_Article2_Pascal%20GROUIEZ.pdf
Nes49A3,NESE49_Article3_Jean-Michel SOURISSEAU et al.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes49A3/NESE49_Article3_Jean-Michel%20SOURISSEAU%20et%20al.pdf
Nes49A4,NESE49_Note de lecture.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes49A4/NESE49_Note%20de%20lecture.pdf
Nes50A1,NESE50_DETANG-DESSENDRE et al. PAC et emploi agricole.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes50A1/NESE50_DETANG-DESSENDRE%20et%20al.%20PAC%20et%20emploi%20agricole.pdf
Nes50A2,NESE50_LECOLE Les petites exploitations agricoles fran\xc3\xa7aises.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes50A2/NESE50_LECOLE%20Les%20petites%20exploitations%20agricoles%20fran%5Cxc3%5Cxa7aises.pdf
Nes50A3,NESE50_COUDERT et al. La scierie de feuillus du futur.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes50A3/NESE50_COUDERT%20et%20al.%20La%20scierie%20de%20feuillus%20du%20futur.pdf
Nes50A4,NESE50_Notes de lecture.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes50A4/NESE50_Notes%20de%20lecture.pdf
Nes51A1,NESE_51_DEPEYROT_PARMENTIER_PERROT_Elevage de ruminants_ Vers une pénurie de main-d'oeuvre.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes51A1/NESE_51_DEPEYROT_PARMENTIER_PERROT_Elevage%20de%20ruminants_%20Vers%20une%20p%C3%A9nurie%20de%20main-d%27oeuvre.pdf
Nes51A2,NESE_51_CANTELAUBE et al. La construction d'un zonage agricole multi-enjeux.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes51A2/NESE_51_CANTELAUBE%20et%20al.%20La%20construction%20d%27un%20zonage%20agricole%20multi-enjeux.pdf
Nes51A3,NESE_51_JOYA_HAMON_Logistique et développement de systèmes de culture diversifiés.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes51A3/NESE_51_JOYA_HAMON_Logistique%20et%20d%C3%A9veloppement%20de%20syst%C3%A8mes%20de%20culture%20diversifi%C3%A9s.pdf
Nes51A4,NESE_51_Notes de lecture.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Nes51A4/NESE_51_Notes%20de%20lecture.pdf
Pri2202,Primeur 2022-2 Bois2020.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Pri2202/Primeur%202022-2%20Bois2020.pdf
Pri2202,Primeur 2022-2_donnéesBois2020.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Pri2202/Primeur%202022-2_donn%C3%A9esBois2020.xls
Pri2203,Primeur 2022-3_Scieries2020.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Pri2203/Primeur%202022-3_Scieries2020.pdf
Pri2203,Primeur 2022-3_donnéesScieries2020.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Pri2203/Primeur%202022-3_donn%C3%A9esScieries2020.xls
Pri2215-en,Primeur 2022-15_RA2020_ Definitive-data.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Pri2215-en/Primeur%202022-15_RA2020_%20Definitive-data.pdf
TbdBoi230607,conjinforap202306indicesprixtritenergie_tdb.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/TbdBoi230607/conjinforap202306indicesprixtritenergie_tdb.pdf
TbdBoi2601,conjinforap202601_Indices-prix-tritu-energie_tdb.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/TbdBoi2601/conjinforap202601_Indices-prix-tritu-energie_tdb.pdf
TbdCEB2505,conjinforap202505COMEXTBOIS_tdb.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/TbdCEB2505/conjinforap202505COMEXTBOIS_tdb.pdf
TbdCEB2505,DonnéesAssociées202505_COMEXTBOIS.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/TbdCEB2505/Donn%C3%A9esAssoci%C3%A9es202505_COMEXTBOIS.xlsx
VeiCEP2602,Bulletin-de-veille-CEP-fevrier-2025.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/VeiCEP2602/Bulletin-de-veille-CEP-fevrier-2025.pdf
