disaron_nom,nom_fichier,url_fichier
IraGcu19147,2019_147inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu19147/2019_147inforapgdescultures.pdf
IraGcu19166,2019_166inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu19166/2019_166inforapgdescultures.pdf
IraGcu19166,donnees_dep_GC__novembre2019_acac_diff.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu19166/donnees_dep_GC__novembre2019_acac_diff.xls
IraGcu19183,2019_183inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu19183/2019_183inforapgdescultures.pdf
IraGcu19183,2019_183donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu19183/2019_183donneesgrandescultures.xls
IraGcu19183,2019_079donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu19183/2019_079donneesdeptgrandescultures.xls
IraGcu20107,2020_107inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20107/2020_107inforapgdescultures.pdf
IraGcu20107,2020_107donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20107/2020_107donneesgrandescultures.xls
IraGcu20107,2020_107donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20107/2020_107donneesdeptgrandescultures.xls
IraGcu20127,2020_127inforapgdesculturesV2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20127/2020_127inforapgdesculturesV2.pdf
IraGcu20127,2020_127donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20127/2020_127donneesgrandescultures.xls
IraGcu20127,2020_127donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20127/2020_127donneesdeptgrandescultures.xls
IraGcu20144,2020_144inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20144/2020_144inforapgdescultures.pdf
IraGcu20144,2020_144donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20144/2020_144donneesgrandescultures.xls
IraGcu20144,2020_144donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20144/2020_144donneesdeptgrandescultures.xls
IraGcu20164,2020_164inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20164/2020_164inforapgdescultures.pdf
IraGcu20164,2020_164donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20164/2020_164donneesgrandescultures.xls
IraGcu20164,2020_164donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20164/2020_164donneesdeptgrandescultures.xls
IraGcu2017,2020_17inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2017/2020_17inforapgdescultures.pdf
IraGcu2017,2020_17donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2017/2020_17donneesgrandescultures.xls
IraGcu2017,2020_17donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2017/2020_17donneesdeptgrandescultures.xls
IraGcu20175,2020_175inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20175/2020_175inforapgdescultures.pdf
IraGcu20175,2020_175donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20175/2020_175donneesgrandescultures.xls
IraGcu20175,2020_175donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu20175/2020_175donneesdeptgrandescultures.xls
IraGcu2040,2020_40inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2040/2020_40inforapgdescultures.pdf
IraGcu2040,2020_40donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2040/2020_40donneesgrandescultures.xls
IraGcu2040,2020_40donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2040/2020_40donneesdeptgrandescultures.xls
IraGcu2056,2020_56inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2056/2020_56inforapgdescultures.pdf
IraGcu2056,2020_56donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2056/2020_56donneesgrandescultures.xls
IraGcu2056,2020_56donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2056/2020_56donneesdeptgrandescultures.xls
IraGcu2074,2020_74inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2074/2020_74inforapgdescultures.pdf
IraGcu2074,2020_74donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2074/2020_74donneesgrandescultures.xls
IraGcu2074,2020_74donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2074/2020_74donneesdeptgrandescultures.xls
IraGcu2093,2020_93inforapgdesculturesV2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2093/2020_93inforapgdesculturesV2.pdf
IraGcu2093,2020_93donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2093/2020_93donneesgrandescultures.xls
IraGcu2093,2020_93donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2093/2020_93donneesdeptgrandescultures.xls
IraGcu210119,2021_119inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu210119/2021_119inforapgdescultures.pdf
IraGcu210119,2021_119donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu210119/2021_119donneesdeptgrandescultures.xlsx
IraGcu210119,2021_119donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu210119/2021_119donneesgrandescultures.xlsx
IraGcu21016,2021_16inforapgdesculturesV2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21016/2021_16inforapgdesculturesV2.pdf
IraGcu21016,2021_16donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21016/2021_16donneesgrandescultures.xls
IraGcu21016,2021_16donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21016/2021_16donneesdeptgrandescultures.xls
IraGcu21039,2021_39inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21039/2021_39inforapgdescultures.pdf
IraGcu21039,2021_39donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21039/2021_39donneesgrandescultures.xls
IraGcu21039,2021_39donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21039/2021_39donneesdeptgrandescultures.xls
IraGcu21053,2021_53inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21053/2021_53inforapgdescultures.pdf
IraGcu21053,2021_53donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21053/2021_53donneesgrandescultures.xls
IraGcu21053,2021_53donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21053/2021_53donneesdeptgrandescultures.xls
IraGcu21071,2021_71inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21071/2021_71inforapgdescultures.pdf
IraGcu21071,2021_71donneesgrandesculturesV2.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21071/2021_71donneesgrandesculturesV2.xls
IraGcu21071,2021_71donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21071/2021_71donneesdeptgrandescultures.xls
IraGcu21101,2021_101inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21101/2021_101inforapgdescultures.pdf
IraGcu21101,2021_101donneesdeptgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21101/2021_101donneesdeptgrandescultures.xls
IraGcu21101,2021_101donneesgrandescultures.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21101/2021_101donneesgrandescultures.xls
IraGcu21166,2021_166inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21166/2021_166inforapgdescultures.pdf
IraGcu21166,2021_166donneesdeptgrandescultures-1.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21166/2021_166donneesdeptgrandescultures-1.xlsx
IraGcu21166,2021_166donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu21166/2021_166donneesgrandescultures.xlsx
IraGcu22036,2022_36inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22036/2022_36inforapgdescultures.pdf
IraGcu22036,2022_36donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22036/2022_36donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22036,2022_36donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22036/2022_36donneesdeptgrandescultures.xlsx
IraGcu22048,2022_48donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22048/2022_48donneesdeptgrandescultures.xlsx
IraGcu22048,2022_48inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22048/2022_48inforapgdescultures.pdf
IraGcu22048,2022_48donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22048/2022_48donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22064,2022_64inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22064/2022_64inforapgdescultures.pdf
IraGcu22064,2022_64donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22064/2022_64donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22064,2022_64donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22064/2022_64donneesdeptgrandescultures.xlsx
IraGcu22087,2022_87inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22087/2022_87inforapgdescultures.pdf
IraGcu22087,2022_87donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22087/2022_87donneesdeptgrandescultures.xlsx
IraGcu22087,2022_87donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22087/2022_87donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22094,2022_94inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22094/2022_94inforapgdescultures.pdf
IraGcu22094,2022_94donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22094/2022_94donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22094,2022_94donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22094/2022_94donneesdeptgrandescultures.xlsx
IraGcu22111,2022_111nforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22111/2022_111nforapgdescultures.pdf
IraGcu22111,2022_111donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22111/2022_111donneesdeptgrandescultures.xlsx
IraGcu22111,2022_111donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22111/2022_111donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22140,2022_140nforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22140/2022_140nforapgdescultures.pdf
IraGcu22140,2022_140donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22140/2022_140donneesdeptgrandescultures.xlsx
IraGcu22140,2022_140donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22140/2022_140donneesgrandescultures_nouvelles-regions.xlsx
IraGcu22157,2022_157nforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22157/2022_157nforapgdescultures.pdf
IraGcu22157,2022_157donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22157/2022_157donneesdeptgrandescultures.xlsx
IraGcu22157,2022_157donneesgrandescultures_nouvelles-regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu22157/2022_157donneesgrandescultures_nouvelles-regions.xlsx
IraGcu23107,2023_107inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23107/2023_107inforapgdescultures.pdf
IraGcu23107,2023_107donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23107/2023_107donneesdeptgrandescultures.xlsx
IraGcu23107,2023_107donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23107/2023_107donneesgrandescultures.xlsx
IraGcu23107,2023_107figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23107/2023_107figuresgrandescultures.xlsx
IraGcu23124,2023_124inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23124/2023_124inforapgdescultures.pdf
IraGcu23124,2023_124donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23124/2023_124donneesdeptgrandescultures.xlsx
IraGcu23124,2023_124donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23124/2023_124donneesgrandescultures.xlsx
IraGcu23124,2023_124figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23124/2023_124figuresgrandescultures.xlsx
IraGcu23139,2023_139inforapgdesculturesV2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23139/2023_139inforapgdesculturesV2.pdf
IraGcu23139,2023_139figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23139/2023_139figuresgrandescultures.xlsx
IraGcu23139,2023_139donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23139/2023_139donneesdeptgrandescultures.xlsx
IraGcu23139,2023_139donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23139/2023_139donneesgrandescultures.xlsx
IraGcu2315,2023_15inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2315/2023_15inforapgdescultures.pdf
IraGcu2315,2023_15donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2315/2023_15donneesdeptgrandescultures.xlsx
IraGcu2315,2023_15donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2315/2023_15donneesgrandescultures.xlsx
IraGcu23156,2023_156inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23156/2023_156inforapgdescultures.pdf
IraGcu23156,2023_156donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23156/2023_156donneesdeptgrandescultures.xlsx
IraGcu23156,2023_156donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23156/2023_156donneesgrandescultures.xlsx
IraGcu23156,2023_156figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu23156/2023_156figuresgrandescultures.xlsx
IraGcu2335,2023_35inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2335/2023_35inforapgdescultures.pdf
IraGcu2335,2023_35donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2335/2023_35donneesdeptgrandescultures.xlsx
IraGcu2335,2023_35donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2335/2023_35donneesgrandescultures.xlsx
IraGcu2351,2023_51inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2351/2023_51inforapgdescultures.pdf
IraGcu2351,2023_51donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2351/2023_51donneesdeptgrandescultures.xlsx
IraGcu2351,2023_51donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2351/2023_51donneesgrandescultures.xlsx
IraGcu2366,2023_66inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2366/2023_66inforapgdescultures.pdf
IraGcu2366,2023_66donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2366/2023_66donneesdeptgrandescultures.xlsx
IraGcu2366,2023_66donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2366/2023_66donneesgrandescultures.xlsx
IraGcu2379,2023_79inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2379/2023_79inforapgdescultures.pdf
IraGcu2379,2023_79donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2379/2023_79donneesdeptgrandescultures.xlsx
IraGcu2379,2023_79donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2379/2023_79donneesgrandescultures.xlsx
IraGcu2393,2023_93inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2393/2023_93inforapgdescultures.pdf
IraGcu2393,2023_93donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2393/2023_93donneesdeptgrandescultures.xlsx
IraGcu2393,2023_93donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2393/2023_93donneesgrandescultures.xlsx
IraGcu24113,2024_113inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24113/2024_113inforapgdescultures.pdf
IraGcu24113,2024_113donnees_grandescultures_regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24113/2024_113donnees_grandescultures_regions.xlsx
IraGcu24113,2024_113donnees_grandescultures_departements.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24113/2024_113donnees_grandescultures_departements.xlsx
IraGcu24113,2024_113figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24113/2024_113figuresgrandescultures.xlsx
IraGcu24130,2024_130inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24130/2024_130inforapgdescultures.pdf
IraGcu24130,2024_130donnees_grandescultures_departements.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24130/2024_130donnees_grandescultures_departements.xlsx
IraGcu24130,2024_130donnees_grandescultures_regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24130/2024_130donnees_grandescultures_regions.xlsx
IraGcu24130,2024_130figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24130/2024_130figuresgrandescultures.xlsx
IraGcu2414,2024_14inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2414/2024_14inforapgdescultures.pdf
IraGcu2414,2024_14donneesdeptgrandesculturesV2.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2414/2024_14donneesdeptgrandesculturesV2.xlsx
IraGcu2414,2024_14donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2414/2024_14donneesgrandescultures.xlsx
IraGcu2414,2024_14figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2414/2024_14figuresgrandescultures.xlsx
IraGcu2438,2024_38inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2438/2024_38inforapgdescultures.pdf
IraGcu2438,2024_38figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2438/2024_38figuresgrandescultures.xlsx
IraGcu2438,2024_38donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2438/2024_38donneesdeptgrandescultures.xlsx
IraGcu2438,2024_38donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2438/2024_38donneesgrandescultures.xlsx
IraGcu2451,2024_51inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2451/2024_51inforapgdescultures.pdf
IraGcu2451,2024_51donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2451/2024_51donneesgrandescultures.xlsx
IraGcu2451,2024_51donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2451/2024_51donneesdeptgrandescultures.xlsx
IraGcu2451,2024_51figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2451/2024_51figuresgrandescultures.xlsx
IraGcu2465,2024_65inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2465/2024_65inforapgdescultures.pdf
IraGcu2465,2024_65donneesgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2465/2024_65donneesgrandescultures.xlsx
IraGcu2465,2024_65donneesdeptgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2465/2024_65donneesdeptgrandescultures.xlsx
IraGcu2465,2024_65figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2465/2024_65figuresgrandescultures.xlsx
IraGcu2482,2024_82inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2482/2024_82inforapgdescultures.pdf
IraGcu2482,2024_82diffusion_grandescultures_regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2482/2024_82diffusion_grandescultures_regions.xlsx
IraGcu2482,2024_82diffusion_grandescultures_departements.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2482/2024_82diffusion_grandescultures_departements.xlsx
IraGcu2482,2024_82figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2482/2024_82figuresgrandescultures.xlsx
IraGcu2496,2024_96inforapgdesculturesV2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2496/2024_96inforapgdesculturesV2.pdf
IraGcu2496,2024_96donnees_grandescultures_regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2496/2024_96donnees_grandescultures_regions.xlsx
IraGcu2496,2024_96donnees_grandescultures_departements.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2496/2024_96donnees_grandescultures_departements.xlsx
IraGcu2496,2024_96figuresgrandesculturesV2.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2496/2024_96figuresgrandesculturesV2.xlsx
IraGcu2496,2024_96donneesgrandescultures_blé_tendre_1950-2024.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2496/2024_96donneesgrandescultures_blé_tendre_1950-2024.xlsx
IraGcu25132,2025_132inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25132/2025_132inforapgdescultures.pdf
IraGcu25132,2025_132figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25132/2025_132figuresgrandescultures.xlsx
IraGcu25132,2025_132donnees_grandescultures_regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25132/2025_132donnees_grandescultures_regions.xlsx
IraGcu25132,2025_132donnees_grandescultures_departements.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25132/2025_132donnees_grandescultures_departements.xlsx
IraGcu25145,2025_145inforapgdescultures.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25145/2025_145inforapgdescultures.pdf
IraGcu25145,2025_145figuresgrandescultures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25145/2025_145figuresgrandescultures.xlsx
IraGcu25145,2025_145donnees_grandescultures_departements.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25145/2025_145donnees_grandescultures_departements.xlsx
IraGcu25145,2025_145donnees_grandescultures_regions.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25145/2025_145donnees_grandescultures_regions.xlsx
IraGcu2515,2025_15inforapgdescultures-correctif.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2515/2025_15inforapgdescultures-correctif.pdf
IraGcu2515,2025_15figuresgrandescultures_correctif.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2515/2025_15figuresgrandescultures_correctif.xlsx
IraGcu2515,2025_15donnees_grandescultures_departements-correctif.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2515/2025_15donnees_grandescultures_departements-correctif.xlsx
